"individual","call.id","call.dur","nnotes","min5","min95","minbw","maxbw","mean5","mean95","max5","max95","meanbw","mindurnote","maxdurnote","noterate","note1dur","note1minfreq","note1maxfreq","note2dur","note2minfreq","note2maxfreq","range.bw","rest.dur","lastnotedur","lastnoteminfreq","lastnotemaxfreq","site","Site"
"SAFEAGG2","SAFEAGG2_83.5",0.894938840999998,2,602.93,861.328,258.398,258.398,645.996,904.3945,689.062,947.461,258.398,0.1103,0.1219,2.23478958379459,0.1219,602.93,861.328,0.1103,689.062,947.461,0,0.662738840999998,0.1103,689.062,947.461,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.6",1.17030463699999,2,602.93,861.328,172.266,258.398,645.996,861.328,689.062,861.328,215.332,0.0522,0.0813,1.70895674234607,0.0813,602.93,861.328,0.0522,689.062,861.328,86.132,1.03680463699999,0.0522,689.062,861.328,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.9",0.894938840000009,2,689.062,947.461,258.398,258.398,732.1285,990.5275,775.195,1033.594,258.398,0.1161,0.1335,2.23478958629171,0.1161,689.062,947.461,0.1335,775.195,1033.594,0,0.645338840000009,0.1335,775.195,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.10",0.791676666000001,2,689.062,947.461,258.398,258.398,732.1285,990.5275,775.195,1033.594,258.398,0.0639,0.0697,2.5262838806468,0.0639,689.062,947.461,0.0697,775.195,1033.594,0,0.658076666000001,0.0697,775.195,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.11",1.06704246300001,2,689.062,1033.594,344.531,344.531,689.062,1033.594,689.062,1033.594,344.531,0.0929,0.1103,1.87433965315398,0.1103,689.062,1033.594,0.0929,689.062,1033.594,0,0.863842463000007,0.0929,689.062,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.12",1.31431290199998,3,689.062,1033.594,258.398,344.531,717.773,1033.594,775.195,1033.594,315.82,0.1451,0.1567,2.28256147789078,0.1451,689.062,1033.594,0.1567,775.195,1033.594,86.133,0.855812901999983,0.1567,689.062,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.13",1.14867248500002,3,602.93,947.461,258.398,344.531,717.773333333333,1004.883,775.195,1033.594,287.109,0.1103,0.1219,2.61171050858761,0.1219,602.93,947.461,0.1103,775.195,1033.594,86.133,0.80617248500002,0.1103,775.195,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.14",1.14393900699997,3,689.062,947.461,258.398,344.531,689.062,1004.883,689.062,1033.594,315.82,0.0813,0.0871,2.62251744336232,0.0813,689.062,947.461,0.0871,689.062,1033.594,86.133,0.888439006999972,0.0871,689.062,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.15",1.24129551800002,3,602.93,861.328,258.398,258.398,717.773333333333,976.172,775.195,1033.594,258.398,0.0639,0.0871,2.41682980120127,0.0639,602.93,861.328,0.0755,775.195,1033.594,0,1.01479551800002,0.0871,775.195,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.16",1.38733028499996,3,602.93,947.461,258.398,430.664,660.351333333333,976.172,689.062,1033.594,315.82,0.1045,0.1335,2.16242666395773,0.1335,602.93,1033.594,0.1045,689.062,947.461,172.266,1.03903028499996,0.1103,689.062,947.461,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.17",1.43600854099998,3,689.062,947.461,258.398,258.398,717.773,976.172,775.195,1033.594,258.398,0.0755,0.0987,2.08912406461797,0.0987,689.062,947.461,0.0871,775.195,1033.594,0,1.17470854099998,0.0755,689.062,947.461,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.18",1.43600854099998,3,602.93,1033.594,344.531,430.664,660.351333333333,1033.594,689.062,1033.594,373.242,0.1103,0.1277,2.08912406461797,0.1277,602.93,1033.594,0.1277,689.062,1033.594,86.133,1.07030854099998,0.1103,689.062,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.19",1.33865202899995,3,689.062,947.461,258.398,258.398,717.773,976.172,775.195,1033.594,258.398,0.0639,0.0755,2.24106036147511,0.0755,689.062,947.461,0.0755,775.195,1033.594,0,1.12375202899995,0.0639,689.062,947.461,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.20",1.14393900699997,3,689.062,947.461,258.398,258.398,717.773,976.172,775.195,1033.594,258.398,0.0755,0.0813,2.62251744336232,0.0813,689.062,947.461,0.0755,775.195,1033.594,0,0.905839006999972,0.0813,689.062,947.461,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.21",1.17030463800006,3,689.062,1033.594,258.398,344.531,717.773,1033.594,775.195,1033.594,315.82,0.0639,0.0813,2.56343511132854,0.0813,689.062,1033.594,0.0697,775.195,1033.594,86.133,0.955404638000061,0.0639,689.062,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.22",1.76799967200009,4,689.062,1033.594,258.398,344.531,753.66175,1055.12725,775.195,1119.727,301.4645,0.0813,0.1509,2.26244385864332,0.1393,689.062,1033.594,0.1277,775.195,1033.594,86.133,1.26879967200009,0.0813,775.195,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.23",1.59956405799994,4,689.062,1033.594,344.531,344.531,732.1285,1076.6605,775.195,1119.727,344.531,0.1045,0.1219,2.50068134501691,0.1219,689.062,1033.594,0.1045,775.195,1119.727,0,1.16416405799994,0.1045,689.062,1033.594,"SA","SA"
"SAFEAGG2","SAFEAGG2_83.24",1.4360085400001,3,689.062,1033.594,258.398,344.531,746.484,1062.305,775.195,1119.727,315.82,0.1277,0.1625,2.08912406607261,0.1335,689.062,1033.594,0.1625,775.195,1119.727,86.133,1.0123085400001,0.1277,775.195,1033.594,"SA","SA"
"SAFEAGG3","SAFEAGG3_84.1",1.10013637,2,710.596,818.262,107.666,107.666,721.3625,829.0285,732.129,839.795,107.666,0.0816,0.0816,1.81795644116374,0.0816,732.129,839.795,0.0816,710.596,818.262,0,0.936936370000001,0.0816,710.596,818.262,"SA","SA"
"SAFEAGG3","SAFEAGG3_84.2",1.26311953699999,2,721.362,807.495,86.133,139.966,737.512,850.5615,753.662,893.628,113.0495,0.0816,0.1633,1.58338141515106,0.1633,753.662,893.628,0.0816,721.362,807.495,53.833,1.01821953699999,0.0816,721.362,807.495,"SA","SA"
"SAFEAGG3","SAFEAGG3_84.4",2.06485234900003,4,613.696,678.296,64.6,258.398,718.6705,847.87,807.495,1065.894,129.19925,0.0272,0.1088,1.9371845168189,0.1088,807.495,1065.894,0.0816,807.495,936.694,193.798,1.79285234900003,0.0544,613.696,678.296,"SA","SA"
"SAFEAGG3","SAFEAGG3_84.6",2.08016505500001,4,710.596,850.562,139.966,387.598,794.037,1038.97725,861.328,1238.159,244.94025,0.1633,0.2721,1.92292433255975,0.1905,850.562,1238.159,0.1633,861.328,1162.793,247.632,1.29096505500001,0.2721,710.596,850.562,"SA","SA"
"SAFEAGG4","SAFEAGG4_85.1",1.35814201299999,3,732.129,925.928,86.133,236.865,796.728333333333,954.638666666667,882.861,968.994,157.91,0.0907,0.3447,2.20890007914071,0.0907,732.129,968.994,0.1088,882.861,968.994,150.732,0.813942012999991,0.3447,775.195,925.928,"SA","SA"
"SAFEAGG4","SAFEAGG4_85.2",1.365791704,3,710.596,990.527,129.199,409.131,782.373,1062.30466666667,861.328,1184.326,279.931666666667,0.1088,0.2902,2.19652820500658,0.1088,775.195,1184.326,0.2902,861.328,990.527,279.932,0.694691704000003,0.2721,710.596,1012.061,"SA","SA"
"SAFEAGG4","SAFEAGG4_85.4",2.11204902700001,4,624.463,732.129,107.666,430.664,667.52925,888.24475,732.129,1162.793,220.71525,0.0907,0.1633,1.89389542991891,0.1633,732.129,1162.793,0.0907,667.529,904.395,322.998,1.67664902700001,0.0907,624.463,732.129,"SA","SA"
"SAFEAGG4","SAFEAGG4_85.5",1.886763798,4,645.996,947.461,279.932,495.264,678.29575,1017.44375,710.596,1205.859,339.14825,0.1451,0.3628,2.12003219705617,0.1451,710.596,1205.859,0.3628,689.062,968.994,215.332,0.943463798000004,0.1814,645.996,947.461,"SA","SA"
"SAFEAGG4","SAFEAGG4_85.6",0.887060591000022,2,624.463,796.729,172.266,473.73,689.0625,1012.061,753.662,1227.393,322.998,0.1088,0.127,2.25463741743426,0.1088,753.662,1227.393,0.127,624.463,796.729,301.464,0.651260591000022,0.127,624.463,796.729,"SA","SA"
"SAFEAGG4","SAFEAGG4_85.7",0.90114091800001,2,581.396,732.129,107.666,301.465,602.9295,807.495,624.463,882.861,204.5655,0.0726,0.1814,2.21940870739595,0.1814,581.396,882.861,0.0726,624.463,732.129,193.799,0.64714091800001,0.0726,624.463,732.129,"SA","SA"
